Ligand,Receptor,TF,Target
SLIT2,SDC1,NFKB1,ADORA2A
SLIT2,SDC1,NFKB1,BGN
SLIT2,SDC1,NFKB1,CDH1
SLIT2,SDC1,NFKB1,COL1A1
SLIT2,SDC1,NFKB1,COL1A2
SLIT2,SDC1,NFKB1,CXCL12
SLIT2,SDC1,NFKB1,FBP1
SLIT2,SDC1,NFKB1,IL1R1
SLIT2,SDC1,NFKB1,OAS2
SLIT2,SDC1,NFKB1,RARA
SLIT2,SDC1,NFKB1,TAP1
SLIT2,SDC1,NFKB1,TNFAIP2
SLIT2,SDC1,NFKB1,TSC22D3
SLIT2,SDC1,RELA,ADORA2A
SLIT2,SDC1,RELA,BGN
SLIT2,SDC1,RELA,CDH1
SLIT2,SDC1,RELA,COL1A1
SLIT2,SDC1,RELA,COL1A2
SLIT2,SDC1,RELA,CXCL12
SLIT2,SDC1,RELA,FBP1
SLIT2,SDC1,RELA,IGFBP5
SLIT2,SDC1,RELA,IL1R1
SLIT2,SDC1,RELA,RARA
SLIT2,SDC1,RELA,TAP1
SLIT2,SDC1,RELA,TNFAIP2
SLIT2,SDC1,RELA,TSC22D3
SLIT2,APP,ESR2,CLU
SLIT2,APP,ESR2,PBX1
SLIT2,APP,ESR2,RARA
SLIT2,APP,NFKB1,ACP5
SLIT2,APP,NFKB1,ADORA2A
SLIT2,APP,NFKB1,BGN
SLIT2,APP,NFKB1,CDH1
SLIT2,APP,NFKB1,COL1A1
SLIT2,APP,NFKB1,COL1A2
SLIT2,APP,NFKB1,CXCL12
SLIT2,APP,NFKB1,FBP1
SLIT2,APP,NFKB1,IL1R1
SLIT2,APP,NFKB1,OAS2
SLIT2,APP,NFKB1,RARA
SLIT2,APP,NFKB1,TAP1
SLIT2,APP,NFKB1,TNFAIP2
SLIT2,APP,NFKB1,TSC22D3
SLIT2,APP,RELA,ADORA2A
SLIT2,APP,RELA,BGN
SLIT2,APP,RELA,CDH1
SLIT2,APP,RELA,COL1A1
SLIT2,APP,RELA,COL1A2
SLIT2,APP,RELA,CXCL12
SLIT2,APP,RELA,FBP1
SLIT2,APP,RELA,IGFBP5
SLIT2,APP,RELA,IL1R1
SLIT2,APP,RELA,RARA
SLIT2,APP,RELA,TAP1
SLIT2,APP,RELA,TNFAIP2
SLIT2,APP,RELA,TSC22D3
TNFSF14,TNFRSF6B,NFKB1,ACP5
TNFSF14,TNFRSF6B,NFKB1,ADORA2A
TNFSF14,TNFRSF6B,NFKB1,BGN
TNFSF14,TNFRSF6B,NFKB1,CDH1
TNFSF14,TNFRSF6B,NFKB1,COL1A1
TNFSF14,TNFRSF6B,NFKB1,COL1A2
TNFSF14,TNFRSF6B,NFKB1,CXCL12
TNFSF14,TNFRSF6B,NFKB1,FBP1
TNFSF14,TNFRSF6B,NFKB1,IL1R1
TNFSF14,TNFRSF6B,NFKB1,OAS2
TNFSF14,TNFRSF6B,NFKB1,RARA
TNFSF14,TNFRSF6B,NFKB1,TAP1
TNFSF14,TNFRSF6B,NFKB1,TNFAIP2
TNFSF14,TNFRSF6B,NFKB1,TSC22D3
TNFSF14,TNFRSF6B,PARP1,CDH1
TNFSF14,TNFRSF6B,PARP1,RARA
TNFSF14,TNFRSF6B,PARP1,SERPINF1
TNFSF14,TNFRSF6B,RELA,ADORA2A
TNFSF14,TNFRSF6B,RELA,BGN
TNFSF14,TNFRSF6B,RELA,CDH1
TNFSF14,TNFRSF6B,RELA,COL1A1
TNFSF14,TNFRSF6B,RELA,COL1A2
TNFSF14,TNFRSF6B,RELA,CXCL12
TNFSF14,TNFRSF6B,RELA,FBP1
TNFSF14,TNFRSF6B,RELA,IGFBP5
TNFSF14,TNFRSF6B,RELA,IL1R1
TNFSF14,TNFRSF6B,RELA,RARA
TNFSF14,TNFRSF6B,RELA,TAP1
TNFSF14,TNFRSF6B,RELA,TNFAIP2
TNFSF14,TNFRSF6B,RELA,TSC22D3
TNFSF15,TNFRSF6B,NFKB1,ACP5
TNFSF15,TNFRSF6B,NFKB1,ADORA2A
TNFSF15,TNFRSF6B,NFKB1,BGN
TNFSF15,TNFRSF6B,NFKB1,CDH1
TNFSF15,TNFRSF6B,NFKB1,COL1A1
TNFSF15,TNFRSF6B,NFKB1,COL1A2
TNFSF15,TNFRSF6B,NFKB1,CXCL12
TNFSF15,TNFRSF6B,NFKB1,FBP1
TNFSF15,TNFRSF6B,NFKB1,IL1R1
TNFSF15,TNFRSF6B,NFKB1,OAS2
TNFSF15,TNFRSF6B,NFKB1,RARA
TNFSF15,TNFRSF6B,NFKB1,TAP1
TNFSF15,TNFRSF6B,NFKB1,TNFAIP2
TNFSF15,TNFRSF6B,NFKB1,TSC22D3
TNFSF15,TNFRSF6B,PARP1,CDH1
TNFSF15,TNFRSF6B,PARP1,RARA
TNFSF15,TNFRSF6B,PARP1,SERPINF1
TNFSF15,TNFRSF6B,RELA,ADORA2A
TNFSF15,TNFRSF6B,RELA,BGN
TNFSF15,TNFRSF6B,RELA,CDH1
TNFSF15,TNFRSF6B,RELA,COL1A1
TNFSF15,TNFRSF6B,RELA,COL1A2
TNFSF15,TNFRSF6B,RELA,CXCL12
TNFSF15,TNFRSF6B,RELA,FBP1
TNFSF15,TNFRSF6B,RELA,IGFBP5
TNFSF15,TNFRSF6B,RELA,IL1R1
TNFSF15,TNFRSF6B,RELA,RARA
TNFSF15,TNFRSF6B,RELA,TAP1
TNFSF15,TNFRSF6B,RELA,TNFAIP2
TNFSF15,TNFRSF6B,RELA,TSC22D3
TNFSF15,TNFRSF25,NFKB1,ACP5
TNFSF15,TNFRSF25,NFKB1,ADORA2A
TNFSF15,TNFRSF25,NFKB1,BGN
TNFSF15,TNFRSF25,NFKB1,CDH1
TNFSF15,TNFRSF25,NFKB1,COL1A1
TNFSF15,TNFRSF25,NFKB1,COL1A2
TNFSF15,TNFRSF25,NFKB1,CXCL12
TNFSF15,TNFRSF25,NFKB1,FBP1
TNFSF15,TNFRSF25,NFKB1,IL1R1
TNFSF15,TNFRSF25,NFKB1,OAS2
TNFSF15,TNFRSF25,NFKB1,RARA
TNFSF15,TNFRSF25,NFKB1,TAP1
TNFSF15,TNFRSF25,NFKB1,TNFAIP2
TNFSF15,TNFRSF25,NFKB1,TSC22D3
TNFSF15,TNFRSF25,PARP1,CDH1
TNFSF15,TNFRSF25,PARP1,RARA
TNFSF15,TNFRSF25,PARP1,SERPINF1
TNFSF15,TNFRSF25,RELA,ADORA2A
TNFSF15,TNFRSF25,RELA,BGN
TNFSF15,TNFRSF25,RELA,CDH1
TNFSF15,TNFRSF25,RELA,COL1A1
TNFSF15,TNFRSF25,RELA,COL1A2
TNFSF15,TNFRSF25,RELA,CXCL12
TNFSF15,TNFRSF25,RELA,FBP1
TNFSF15,TNFRSF25,RELA,IGFBP5
TNFSF15,TNFRSF25,RELA,IL1R1
TNFSF15,TNFRSF25,RELA,RARA
TNFSF15,TNFRSF25,RELA,TAP1
TNFSF15,TNFRSF25,RELA,TNFAIP2
TNFSF15,TNFRSF25,RELA,TSC22D3
TNN,ITGB1,NFKB1,ACP5
TNN,ITGB1,NFKB1,ADORA2A
TNN,ITGB1,NFKB1,BGN
TNN,ITGB1,NFKB1,CDH1
TNN,ITGB1,NFKB1,COL1A1
TNN,ITGB1,NFKB1,COL1A2
TNN,ITGB1,NFKB1,CXCL12
TNN,ITGB1,NFKB1,FBP1
TNN,ITGB1,NFKB1,IL1R1
TNN,ITGB1,NFKB1,OAS2
TNN,ITGB1,NFKB1,RARA
TNN,ITGB1,NFKB1,TAP1
TNN,ITGB1,NFKB1,TNFAIP2
TNN,ITGB1,NFKB1,TSC22D3
TNN,ITGB1,RELA,ADORA2A
TNN,ITGB1,RELA,BGN
TNN,ITGB1,RELA,CDH1
TNN,ITGB1,RELA,COL1A1
TNN,ITGB1,RELA,COL1A2
TNN,ITGB1,RELA,CXCL12
TNN,ITGB1,RELA,FBP1
TNN,ITGB1,RELA,IGFBP5
TNN,ITGB1,RELA,IL1R1
TNN,ITGB1,RELA,RARA
TNN,ITGB1,RELA,TAP1
TNN,ITGB1,RELA,TNFAIP2
TNN,ITGB1,RELA,TSC22D3
TNN,SDC1,NFKB1,ACP5
TNN,SDC1,NFKB1,ADORA2A
TNN,SDC1,NFKB1,BGN
TNN,SDC1,NFKB1,CDH1
TNN,SDC1,NFKB1,COL1A1
TNN,SDC1,NFKB1,COL1A2
TNN,SDC1,NFKB1,CXCL12
TNN,SDC1,NFKB1,FBP1
TNN,SDC1,NFKB1,IL1R1
TNN,SDC1,NFKB1,OAS2
TNN,SDC1,NFKB1,RARA
TNN,SDC1,NFKB1,TAP1
TNN,SDC1,NFKB1,TNFAIP2
TNN,SDC1,NFKB1,TSC22D3
TNN,SDC1,RELA,ADORA2A
TNN,SDC1,RELA,BGN
TNN,SDC1,RELA,CDH1
TNN,SDC1,RELA,COL1A1
TNN,SDC1,RELA,COL1A2
TNN,SDC1,RELA,CXCL12
TNN,SDC1,RELA,FBP1
TNN,SDC1,RELA,IGFBP5
TNN,SDC1,RELA,IL1R1
TNN,SDC1,RELA,RARA
TNN,SDC1,RELA,TAP1
TNN,SDC1,RELA,TNFAIP2
TNN,SDC1,RELA,TSC22D3
VCAM1,ITGB1,NFKB1,ACP5
VCAM1,ITGB1,NFKB1,ADORA2A
VCAM1,ITGB1,NFKB1,BGN
VCAM1,ITGB1,NFKB1,CDH1
VCAM1,ITGB1,NFKB1,COL1A1
VCAM1,ITGB1,NFKB1,COL1A2
VCAM1,ITGB1,NFKB1,CXCL12
VCAM1,ITGB1,NFKB1,FBP1
VCAM1,ITGB1,NFKB1,IL1R1
VCAM1,ITGB1,NFKB1,OAS2
VCAM1,ITGB1,NFKB1,RARA
VCAM1,ITGB1,NFKB1,TAP1
VCAM1,ITGB1,NFKB1,TNFAIP2
VCAM1,ITGB1,NFKB1,TSC22D3
VCAM1,ITGB1,RELA,ADORA2A
VCAM1,ITGB1,RELA,BGN
VCAM1,ITGB1,RELA,CDH1
VCAM1,ITGB1,RELA,COL1A1
VCAM1,ITGB1,RELA,COL1A2
VCAM1,ITGB1,RELA,CXCL12
VCAM1,ITGB1,RELA,FBP1
VCAM1,ITGB1,RELA,IGFBP5
VCAM1,ITGB1,RELA,IL1R1
VCAM1,ITGB1,RELA,RARA
VCAM1,ITGB1,RELA,TAP1
VCAM1,ITGB1,RELA,TNFAIP2
VCAM1,ITGB1,RELA,TSC22D3
VCAM1,ITGB7,NFKB1,ACP5
VCAM1,ITGB7,NFKB1,ADORA2A
VCAM1,ITGB7,NFKB1,BGN
VCAM1,ITGB7,NFKB1,CDH1
VCAM1,ITGB7,NFKB1,COL1A1
VCAM1,ITGB7,NFKB1,COL1A2
VCAM1,ITGB7,NFKB1,CXCL12
VCAM1,ITGB7,NFKB1,FBP1
VCAM1,ITGB7,NFKB1,IL1R1
VCAM1,ITGB7,NFKB1,OAS2
VCAM1,ITGB7,NFKB1,RARA
VCAM1,ITGB7,NFKB1,TAP1
VCAM1,ITGB7,NFKB1,TNFAIP2
VCAM1,ITGB7,NFKB1,TSC22D3
VCAM1,ITGB7,RELA,ADORA2A
VCAM1,ITGB7,RELA,BGN
VCAM1,ITGB7,RELA,CDH1
VCAM1,ITGB7,RELA,COL1A1
VCAM1,ITGB7,RELA,COL1A2
VCAM1,ITGB7,RELA,CXCL12
VCAM1,ITGB7,RELA,FBP1
VCAM1,ITGB7,RELA,IGFBP5
VCAM1,ITGB7,RELA,IL1R1
VCAM1,ITGB7,RELA,RARA
VCAM1,ITGB7,RELA,TAP1
VCAM1,ITGB7,RELA,TNFAIP2
VCAM1,ITGB7,RELA,TSC22D3
